OBJECTID,OPENING_ID,DISTURBANC,DISTURBA_1,Data_Sourc,Notes,HARVEST_YE,AREA_HA,Creation_D,Shape_Leng,Shape_Area
250303,"111315",2002/10/31 00:00:00.000,2002/10/31 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",11.952520885890500,2018/07/09 00:00:00.000,1922.668120026582983,119525.208858905010857
250332,"111363",2002/07/14 00:00:00.000,2002/07/14 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",51.324354071873302,2018/07/09 00:00:00.000,5595.579891797787241,513243.540718732459936
250333,"111365",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",8.345047848185979,2018/07/09 00:00:00.000,2307.834542429206067,83450.478481859798194
250380,"111393",2002/09/01 00:00:00.000,2002/09/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",24.859768768547699,2018/07/09 00:00:00.000,2269.324096167633797,248597.687685477489140
250524,"111497",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",4.982966695597630,2018/07/09 00:00:00.000,1107.532485596438164,49829.666955976244935
250525,"111498",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",20.081243605910799,2018/07/09 00:00:00.000,2617.398768248531724,200812.436059108498739
250716,"111689",2002/09/01 00:00:00.000,2002/09/30 00:00:00.000,RESULTS,Polygon from Forest_Cover_Inv_SVW_ dataset,"2002",2.821761935156920,2018/07/09 00:00:00.000,2139.340242287605179,28217.619351569170249
250848,"111813",2003/12/01 00:00:00.000,2003/12/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",16.878078975834502,2018/07/09 00:00:00.000,1796.045932297726040,168780.789758344559232
250849,"111814",2004/03/01 00:00:00.000,2004/03/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2004",29.538135266009501,2018/07/09 00:00:00.000,2854.074206561674600,295381.352660095319152
251427,"112293",2002/09/01 00:00:00.000,2002/09/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",21.236394943012701,2018/07/09 00:00:00.000,2778.373080648608720,212363.949430126638617
251428,"112293",2002/09/01 00:00:00.000,2002/09/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",1.436422498633170,2018/07/09 00:00:00.000,716.752541437186210,14364.224986331701075
251429,"112294",2003/11/01 00:00:00.000,2003/11/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",17.229801880253099,2018/07/09 00:00:00.000,2080.610634146406483,172298.018802531063557
251430,"112295",2003/09/01 00:00:00.000,2003/09/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",9.108923534059739,2018/07/09 00:00:00.000,1517.589662647077830,91089.235340597355389
251644,"112495",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",5.153243609373470,2018/07/09 00:00:00.000,1331.333695786703629,51532.436093734708265
251646,"112497",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",1.173482538360350,2018/07/09 00:00:00.000,465.702462307890016,11734.825383603500086
251647,"112498",2002/11/01 00:00:00.000,2002/12/01 00:00:00.000,RESULTS,Polygon from Forest_Cover_Inv_SVW_ dataset,"2002",3.539525541879020,2018/07/09 00:00:00.000,1160.621968799976230,35395.255418790242402
251786,"112579",2002/02/01 00:00:00.000,2002/02/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",17.932650305561101,2018/07/09 00:00:00.000,2137.408651967963124,179326.503055610868614
251787,"112580",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",1.527818599695800,2018/07/09 00:00:00.000,778.689833859823921,15278.185996958027317
251788,"112580",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",8.032760160638880,2018/07/09 00:00:00.000,1724.325859851698397,80327.601606388823711
251790,"112582",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",6.156508003839480,2018/07/09 00:00:00.000,1250.582084107251376,61565.080038394757139
251791,"112583",2001/01/01 00:00:00.000,2001/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2001",1.442348740599590,2018/07/09 00:00:00.000,677.199262174363753,14423.487405995927475
251792,"112584",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",4.966192043462210,2018/07/09 00:00:00.000,1027.996754894111291,49661.920434622072207
251793,"112584",2002/01/09 00:00:00.000,2002/01/09 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",3.366979402509740,2018/07/09 00:00:00.000,898.083234276827966,33669.794025097420672
251807,"112594",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",78.057007299444194,2018/07/09 00:00:00.000,9055.516577950389546,780570.072994442307390
251879,"112653",2003/10/06 00:00:00.000,2004/09/01 00:00:00.000,RESULTS,Polygon from Forest_Cover_Inv_SVW_ dataset,"2003",43.983608156723101,2018/07/09 00:00:00.000,5330.799583667358092,439836.081567230459768
252086,"112809",2002/02/01 00:00:00.000,2002/02/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",24.629419963564299,2018/07/09 00:00:00.000,3319.738194585757810,246294.199635643075453
252183,"112876",2003/06/30 00:00:00.000,2003/06/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",2.389860971937730,2018/07/09 00:00:00.000,889.727436313727708,23898.609719377320289
252184,"112877",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",7.281297053776550,2018/07/09 00:00:00.000,1743.983136067764462,72812.970537765533663
252185,"112877",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",2.565963924159050,2018/07/09 00:00:00.000,692.114047171284483,25659.639241590459278
252186,"112877",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",1.507699630471350,2018/07/09 00:00:00.000,542.693268319127014,15076.996304713513382
252187,"112877",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",2.884172882203140,2018/07/09 00:00:00.000,1032.786020408154400,28841.728822031378513
252188,"112877",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",2.617920272640240,2018/07/09 00:00:00.000,695.741199230163375,26179.202726402403641
252189,"112878",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",7.648324961519160,2018/07/09 00:00:00.000,1750.305680849717419,76483.249615191612975
252190,"112879",2003/02/14 00:00:00.000,2003/03/11 00:00:00.000,RESULTS,Polygon from Forest_Cover_Inv_SVW_ dataset,"2003",2.031910240685460,2018/07/09 00:00:00.000,847.768810215467511,20319.102406854610308
252216,"112897",2003/07/01 00:00:00.000,2003/07/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",15.466836312705199,2018/07/09 00:00:00.000,2616.759084507511488,154668.363127052289201
252217,"112898",2003/02/01 00:00:00.000,2003/02/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",22.414486322954101,2018/07/09 00:00:00.000,2460.255090969943467,224144.863229540671455
252223,"112903",2003/02/01 00:00:00.000,2003/02/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",18.474725117047001,2018/07/09 00:00:00.000,2626.744378625235186,184747.251155572477728
252224,"112903",2003/02/01 00:00:00.000,2003/02/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",9.926035231873710,2018/07/09 00:00:00.000,1702.983484869021595,99260.352318737059250
252225,"112904",2002/12/01 00:00:00.000,2002/12/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",57.032050653818700,2018/07/09 00:00:00.000,5507.513805451007102,570320.506538187037222
252229,"112906",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",4.007338075784780,2018/07/09 00:00:00.000,923.976037451249567,40073.380757847779023
252548,"113175",2005/10/31 00:00:00.000,2005/10/31 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2005",21.474770120390001,2018/07/09 00:00:00.000,2751.807401628351272,214747.701203899574466
252550,"113177",2003/03/03 00:00:00.000,2003/03/03 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",13.529080994617599,2018/07/09 00:00:00.000,1473.473154044757848,135290.809946175693767
253113,"113726",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",32.182834028158901,2018/07/09 00:00:00.000,3349.646551501613885,321828.340281589131337
253114,"113726",2002/01/01 00:00:00.000,2002/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",3.982939388746150,2018/07/09 00:00:00.000,1006.856249762853167,39829.387336391417193
253217,"113834",2002/05/31 00:00:00.000,2002/05/31 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",8.073255351062199,2018/07/09 00:00:00.000,1372.674159669748633,80732.553510622034082
253271,"113880",2003/01/01 00:00:00.000,2003/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2003",0.837601959352836,2018/07/09 00:00:00.000,448.135539100203289,8376.019593528355472
253336,"113938",2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2006",37.041069516766598,2018/07/09 00:00:00.000,3332.761140515766328,370410.695167665893678
253337,"113939",2005/01/01 00:00:00.000,2005/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2005",54.470352981993699,2018/07/09 00:00:00.000,4566.347744891286311,544703.529819936957210
253338,"113940",2005/01/01 00:00:00.000,2005/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2005",19.788767192763199,2018/07/09 00:00:00.000,1932.246378003796735,197887.671927632269217
